CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
00.332.266/0001-31;2023-01-01;1;10274675.79;608108.81;0;0;9666566.98;527198900;527198900;0;527198900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6692138.19;5870010.69;0;822127.5;3510027.12;108521.79;0;0;0;650002.6;0;0;0;3771711.48;8040262.99
00.332.266/0001-31;2023-02-01;1;12332621.08;341229.87;0;0;11991391.21;527198900;527198900;0;527198900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;5913908.98;5065242.33;0;848666.65;1771776.41;108444.7;0;0;0;650002.6;0;0;0;6501443.14;9031666.85
00.332.266/0001-31;2023-03-01;1;10862137.83;1026273.82;0;0;9835864.01;527198900;527198900;0;527198900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7110480.91;6241128.72;0;869352.19;2334224.94;108444.7;0;0;0;650002.6;0;0;0;4404680.53;7497352.77
00.332.266/0001-31;2023-04-01;1;10667115.98;3214426.24;0;0;7452689.74;527198900;527198900;0;527198900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7789804.1;6935777.95;0;854026.15;2837142.9;108444.7;0;0;0;650002.6;0;0;0;4464417.58;8060007.78
00.332.266/0001-31;2023-05-01;1;9807274.21;440663.05;0;0;9366611.16;527198900;527198900;0;527198900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6402968.18;5574857.38;0;828110.8;1937756.72;108444.7;0;0;0;650002.6;0;0;0;4360440.37;7056644.39
00.332.266/0001-31;2023-06-01;2;14817381.76;300895.43;0;0;14516486.33;527198900;527198900;0;527198900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;9414735.43;8591034.62;0;823700.81;5078042.51;105112.97;0;0;0;650002.6;0;0;0;6317660.9;12150818.98
00.332.266/0001-31;2023-07-01;2;11866760.82;1001669.99;0;0;10865090.83;527198900;527198900;0;527198900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7957705.3;7137955.98;0;819749.32;3227612.06;105112.97;0;0;0;650002.6;0;0;0;4357331.32;8340058.95
00.332.266/0001-31;2023-08-01;1;12261086.26;192112.66;0;0;12068973.6;527198900;527198900;0;527198900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7501019.76;6685680.43;0;815339.33;3397326.32;105112.96;0;0;0;650002.6;0;0;0;4665883.66;8818325.54
00.332.266/0001-31;2023-09-01;1;11527174.89;487738.28;0;0;11039436.61;527198900;527198900;0;527198900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7115716.13;6305245.29;0;810470.84;3396010.28;105112.96;0;0;0;650002.6;0;0;0;4032405.2;8183531.04
00.332.266/0001-31;2023-10-01;1;10392760.58;175425.39;0;0;10217335.19;527198900;527198900;0;527198900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;5364128.94;4558068.09;0;806060.85;2277142.29;105112.97;0;0;0;650002.6;0;0;0;4020505.43;7052763.29
00.332.266/0001-31;2023-11-01;1;10720212.14;583353.47;0;0;10136858.67;527198900;527198900;0;527198900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7213547.57;6411896.71;0;801650.86;2779667.1;105112.97;0;0;0;650002.6;0;0;0;4063548.32;7598330.99
00.332.266/0001-31;2023-12-01;1;8082452.88;856430.82;0;0;7226022.06;527941600;527941600;0;527941600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8283743.67;7486044.24;0;797699.43;1298021.24;105112.97;0;0;0;650002.6;0;0;0;4007881.96;6061018.77
00.613.094/0001-74;2023-01-01;1;569850.63;569850.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;582742.18;0;582742.18;0;0;0;0;0;0;0;0;0;0;13329448.81;13329448.81
00.613.094/0001-74;2023-02-01;1;569728.73;569728.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;582389.62;0;582389.62;0;0;0;0;0;0;0;0;0;0;13689067.76;13689067.76
00.613.094/0001-74;2023-03-01;1;569584.13;569584.13;0;0;0;195896624.86;195896624.86;0;0;0;195896624.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;583595.34;0;583595.34;0;22379.3;0;0;0;0;0;0;0;0;209927380.38;209949759.68
00.613.094/0001-74;2023-04-01;1;569584.13;569584.13;0;0;0;195896624.86;195896624.86;0;0;0;195896624.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;582117.98;0;582117.98;0;22379.3;0;0;0;0;0;0;0;0;210270840.22;210293219.52
00.613.094/0001-74;2023-05-01;1;569584.13;569584.13;0;0;0;195896624.86;195896624.86;0;0;0;195896624.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;576409.1;0;576409.1;0;22379.3;0;0;0;0;0;0;0;0;210731171.11;210753550.41
00.613.094/0001-74;2023-06-01;1;569584.13;569584.13;0;0;0;195896624.86;195896624.86;0;0;0;195896624.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;559596.93;0;559596.93;0;22379.3;0;0;0;0;0;0;0;0;211176519.92;211198899.22
00.613.094/0001-74;2023-07-01;1;569584.13;569584.13;0;0;0;195896624.86;195896624.86;0;0;0;195896624.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;557000.63;0;557000.63;0;22379.3;0;0;0;0;0;0;0;0;211548865.23;211571244.53
00.613.094/0001-74;2023-08-01;1;569584.13;569584.13;0;0;0;195896624.86;195896624.86;0;0;0;195896624.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;556949.77;0;556949.77;0;22379.3;0;0;0;0;0;0;0;0;211944187.4;211966566.7
00.613.094/0001-74;2023-09-01;1;569584.13;569584.13;0;0;0;195896624.86;195896624.86;0;0;0;195896624.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;538915.03;0;538915.03;0;22379.3;0;0;0;0;0;0;0;0;212330529.66;212352908.96
00.613.094/0001-74;2023-10-01;1;569584.13;569584.13;0;0;0;195896624.86;195896624.86;0;0;0;195896624.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;537839.04;0;537839.04;0;22379.3;0;0;0;0;0;0;0;0;212737308.98;212759688.28
00.613.094/0001-74;2023-11-01;1;569584.13;569584.13;0;0;0;195896624.86;195896624.86;0;0;0;195896624.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;540750.88;0;540750.88;0;22379.3;0;0;0;0;0;0;0;0;213079221.26;213101600.56
00.613.094/0001-74;2023-12-01;1;569584.13;569584.13;0;0;0;195896624.86;195896624.86;0;0;0;195896624.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;543779.22;0;543779.22;0;22379.3;0;0;0;0;0;0;0;0;213126064.82;213148444.12
00.762.723/0001-28;2023-01-01;1;3442277.73;5427.71;0;0;3436850.02;104550000;104550000;0;0;0;104550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;301207.51;23834.12;0;277373.39;15.85;47937.11;0;0;0;0;0;0;0;22009.19;69962.15
00.762.723/0001-28;2023-02-01;1;2849879.73;5041.34;0;0;2844838.39;104550000;104550000;0;0;0;104550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;316117.92;23834.12;0;292283.8;15.85;47924.19;0;0;0;0;0;0;0;4783.33;52723.37
00.762.723/0001-28;2023-03-01;1;2244660.19;5977.55;0;0;2238682.64;104550000;104550000;0;0;0;104550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;327632.48;23834.12;0;303798.36;15.85;47924.19;0;0;0;0;0;0;0;0;47940.04
00.762.723/0001-28;2023-04-01;1;1588409.58;5015.91;0;0;1583393.67;104550000;104550000;0;0;0;104550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;339903.96;23834.12;0;316069.84;15.85;47924.19;0;0;0;0;0;0;0;0;47940.04
00.762.723/0001-28;2023-05-01;1;861077.59;4957.48;0;0;856120.11;104550000;104550000;0;104550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;369284.41;23834.12;0;345450.29;15.85;47924.19;0;0;0;0;0;0;0;0;47940.04
00.762.723/0001-28;2023-06-01;1;3569043.58;5273.81;0;0;3563769.77;104550000;104550000;0;104550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;390767.49;20067.49;0;370700;15.85;47924.19;0;0;0;0;0;0;0;0;47940.04
00.762.723/0001-28;2023-07-01;1;2985639.24;5339.67;0;0;2980299.57;104550000;104550000;0;104550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;406542;20067.49;0;386474.51;15.85;47924.19;0;0;0;0;0;0;0;0;47940.04
00.762.723/0001-28;2023-08-01;1;2395892.19;5586.55;0;0;2390305.64;104550000;104550000;0;104550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;426221.98;20868.67;0;405353.31;15.85;47924.19;0;0;0;0;0;0;0;0;47940.04
00.762.723/0001-28;2023-09-01;1;1797999.79;5268.73;0;0;1792731.06;104550000;104550000;0;104550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;447468.28;20868.66;0;426599.62;15.85;47924.19;0;0;0;0;0;0;0;0;47940.04
00.762.723/0001-28;2023-10-01;1;1193177.42;5977.11;0;0;1187200.31;104550000;104550000;0;104550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;470504.48;20868.65;0;449635.83;15.85;47924.19;0;0;0;0;0;0;0;0;47940.04
00.762.723/0001-28;2023-11-01;1;577363.81;5222.61;0;0;572141.2;104550000;104550000;0;104550000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;733645.93;20868.64;0;712777.29;15.85;47924.18;0;0;0;0;0;0;0;0;47940.03
00.762.723/0001-28;2023-12-01;1;236319.29;5525.7;0;0;230793.59;104700000;104700000;0;104700000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;740038.71;20868.63;0;719170.08;15.85;47924.19;0;0;0;0;0;0;0;32772.5;80712.54
00.868.235/0001-08;2023-01-01;1;1338786.79;8378.64;0;0;1330408.15;106200000;106200000;0;106200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1392484.24;1373712.36;0;18771.88;339921.87;58300.74;0;0;0;14109.28;0;0;0;110270.24;522602.13
00.868.235/0001-08;2023-02-01;1;1456432.71;49845.72;0;0;1406586.99;106200000;106200000;0;106200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1463901.04;1442609.54;0;21291.5;0;58300.74;0;0;0;17142.81;0;0;0;1422208.88;1497652.43
00.868.235/0001-08;2023-03-01;1;628688.74;298356;0;0;330332.74;106200000;106200000;0;106200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1888623.73;1863975.03;0;24648.7;0;58300.74;0;0;0;17142.81;0;0;0;113312.39;188755.94
00.868.235/0001-08;2023-04-01;1;1329578.65;7741.88;0;0;1321836.77;106200000;106200000;0;106200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2532564.21;1864191.26;0;668372.95;321121.22;58300.74;0;0;0;17142.81;0;0;0;525440.51;922005.28
00.868.235/0001-08;2023-05-01;1;1562706;512311.88;0;0;1050394.12;106200000;106200000;0;106200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2620113.05;1965247.46;0;654865.59;399577.94;58300.74;0;0;0;17142.81;0;0;0;483384.78;958406.27
00.868.235/0001-08;2023-06-01;1;1546478.47;8618.07;0;0;1537860.4;106200000;106200000;0;106200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3663855.09;2371348.19;0;1292506.9;526390.16;58300.74;0;0;0;17142.81;0;0;0;989695.39;1591529.1
00.868.235/0001-08;2023-07-01;1;1873319.32;8315.28;0;0;1865004.04;106200000;106200000;0;106200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4728545.35;3437725;0;1290820.35;705137.82;58300.74;0;0;0;17142.81;0;0;0;2328835.15;3109416.52
00.868.235/0001-08;2023-08-01;1;1727115.91;535167.58;0;0;1191948.33;106200000;106200000;0;106200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4831071;3562695.02;0;1268375.98;757696.76;58300.74;0;0;0;17142.81;0;0;0;2300469.38;3133609.69
00.868.235/0001-08;2023-09-01;1;1947170.34;5859.62;0;0;1941310.72;106200000;106200000;0;106200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4914883.43;3669579.82;0;1245303.61;757826.91;58300.74;0;0;0;17142.81;0;0;0;2245573.18;3078843.64
00.868.235/0001-08;2023-10-01;1;2643383.62;5498.65;0;0;2637884.97;106200000;106200000;0;106200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4407300.97;3184755.73;0;1222545.24;1464212.68;58300.74;0;0;0;20339.1;0;0;0;2221111.03;3763963.55
00.868.235/0001-08;2023-11-01;1;1934836.36;5619.6;0;0;1929216.76;106200000;106200000;0;106200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4353502.67;3153682.97;0;1199819.7;646837.67;58300.74;0;0;0;0;0;0;0;2285255.82;2990394.23
00.868.235/0001-08;2023-12-01;1;2347191.17;6070.89;0;0;2341120.28;110200000;110200000;0;110200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3787553.67;2589139.44;0;1198414.23;405921.57;58300.74;0;0;0;0;0;0;0;2389946.81;2854169.12
01.201.140/0001-90;2023-01-01;1;7683746.46;5657.89;0;0;7678088.57;420945865.43;420945865.43;0;0;0;420945865.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6412386.12;5578951.74;0;833434.38;2433398.22;96900.4;0;0;0;16260.72;0;0;24566.75;1553743.92;4124870.01
01.201.140/0001-90;2023-02-01;1;7807444.19;5950.3;0;0;7801493.89;420945865.43;420945865.43;0;0;0;420945865.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6793539.2;5512956.14;0;1280583.06;2432464.31;96900.4;0;0;0;18836.72;0;0;24566.75;1483225.09;4055993.27
01.201.140/0001-90;2023-03-01;1;7116864.49;5546.84;0;0;7111317.65;420945865.43;420945865.43;0;0;0;420945865.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7375457.36;5591782.86;0;1783674.5;2433255.14;96900.4;0;0;0;61622.67;0;0;24566.75;997165.85;3613510.81
01.201.140/0001-90;2023-04-01;1;6752176.46;5753.23;0;0;6746423.23;420945865.43;420945865.43;0;0;0;420945865.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8196008.82;5802640.98;0;2393367.84;2434984.71;96900.4;0;0;0;46079.02;0;0;24566.75;1012779.68;3615310.56
01.201.140/0001-90;2023-05-01;1;6123323.47;5556.95;0;0;6117766.52;420945865.43;420945865.43;0;0;0;420945865.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8859188.83;5677494.1;0;3181694.73;2433452.15;96900.4;0;0;0;14060.02;0;0;24566.75;915525.34;3484504.66
01.201.140/0001-90;2023-06-01;1;6387005.09;5672.87;0;0;6381332.22;420945865.43;420945865.43;0;0;0;420945865.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8289537.54;5344804.46;0;2944733.08;2441974.17;96900.4;0;0;0;58413.35;0;0;24566.75;837866.39;3459721.06
01.201.140/0001-90;2023-07-01;1;6598586.49;5216.93;0;0;6593369.56;420945865.43;420945865.43;0;0;0;420945865.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8462150.99;5613054.25;0;2849096.74;2442797.21;96900.4;0;0;0;27834.85;0;0;24566.75;861696.7;3453795.91
01.201.140/0001-90;2023-08-01;1;6880729.09;5746.72;0;0;6874982.37;420945865.43;420945865.43;0;0;0;420945865.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8220850.2;5436490.22;0;2784359.98;2444192.37;96900.4;0;0;0;21605.58;0;0;24566.75;798860.41;3386125.51
01.201.140/0001-90;2023-09-01;1;7005166.55;5608.91;0;0;6999557.64;420945865.43;420945865.43;0;0;0;420945865.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7896592.58;5323220.98;0;2573371.6;2916256.59;96900.4;0;0;0;9634.77;0;0;24566.75;335063.28;3382421.79
01.201.140/0001-90;2023-10-01;1;7001554.95;5361.23;0;0;6996193.72;420945865.43;420945865.43;0;0;0;420945865.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7817300.29;5548482.72;0;2268817.57;2918543.99;96900.4;0;0;0;21509.34;0;0;24566.75;297459.02;3358979.5
01.201.140/0001-90;2023-11-01;1;7253472.73;5469.45;0;0;7248003.28;420945865.43;420945865.43;0;0;0;420945865.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7830106.97;5699158.45;0;2130948.52;2918185.86;96900.4;0;0;0;32583.61;0;0;24566.75;279824.23;3352060.85
01.201.140/0001-90;2023-12-01;1;7774587.04;4570.35;0;0;7770016.69;465435882.36;465435882.36;0;0;0;465435882.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;8470610.48;7341861.9;0;1128748.58;3162098.67;96900.4;0;0;0;49775.89;0;0;24566.75;337268.79;3670610.5
01.235.622/0001-61;2023-01-01;2;62319618.37;1500328.28;;;60819290.09;2421857759.04;1739349442.68;291987207.83;608208690.97;;102978467.65;736175076.23;;;;;;;;;203616672.31;;;;249257013.15;;;;229634630.9;;;;;;794674556.41;3285316.93;621671486.98;169717752.5;81803612.86;2336049.2;;83764578.73;;;94766410.25;;846069.98;320302600.3;583819321.32
01.235.622/0001-61;2023-02-01;1;39700050.06;23616273.01;;;16083777.05;2432214977.34;1734581927.93;293589125.79;608208690.97;;96609034.94;736175076.23;;;;;;;;;219054964.12;;;;249257013.15;;;;229321072.14;;;;;;803817945.64;3393235.12;618489777.68;181934932.84;1859.47;1925023.26;;82703395.74;;;94446181.64;;846069.98;330747240.7;510669770.79
01.235.622/0001-61;2023-03-01;1;87888031.74;895883.7;;;86992148.04;2427801075.22;1729283040.04;297765048.98;608208690.97;;93529075.84;729780224.25;;;;;;;;;218979252.01;;;;249957013.15;;;;229581770.02;;;;;;790812960.17;3375894.26;616518621.23;170918444.68;1859.47;2523668.75;;83966600.29;;;94630378.38;;846069.98;337528310.44;519496887.31
01.235.622/0001-61;2023-04-01;1;119112673.43;2033576.52;;;117079096.91;2422493248.85;1717091559.05;301448744.42;608208690.97;;100004649.52;707429474.14;;;;;;;;;225909467.02;;;;249957013.15;;;;229535209.63;;;;;;794381406.21;3734898.43;624754149.74;165892358.04;1859.47;1990717.94;;86739639.64;;;94455779.85;;846069.98;340392389.97;524426456.85
01.235.622/0001-61;2023-05-01;1;120075384.7;987158.2;;;119088226.5;2434078315.84;1722053354.72;290079144.35;608208690.97;;90151339.15;733614180.25;;;;;;;;;231995013.34;;;;250221101.7;;;;229808846.08;;;;;;810259587.01;3913444.32;642592110.97;163754031.72;1859.47;2454537.21;;82601771.03;;;94455779.85;;846069.98;349776189.05;530136206.59
01.235.622/0001-61;2023-06-01;1;143685802.92;175460.64;;;143510342.28;2414600648.86;1696372346.54;275646387.48;608208690.97;;83065798.85;729451469.24;;;;;;;;;241147395.81;;;;246965831.05;;;;230115075.46;;;;;;829308398.09;3274441.44;642890512.65;183143444;109482871.61;2361897.49;;83199164.43;;;94455779.85;;846069.98;351972968.99;642318752.35
01.235.622/0001-61;2023-07-01;2;113437623.37;537720.91;;;112899902.46;2465104149.46;1693226699.51;279207398.67;608818522.96;;85575845.55;719624932.33;;;;;;;;;294840508.71;;;;246965831.05;;;;230071110.19;;;;;;823894885.15;3484889.11;596813551.1;223596444.94;109482871.61;2287730;;83106445.73;;;94455779.85;;846069.98;348104290.89;638283188.06
01.235.622/0001-61;2023-08-01;1;78532486.15;1708710.37;;;76823775.78;2479747012.31;1684975041.75;287867443.11;606818522.96;;76936264.15;713352811.53;;;;;;;;;317842964.75;;;;246965831.05;;;;229963174.76;;;;;;976150770.61;3466668.66;613795566.55;358888535.4;1859.85;2522838.4;;221857444.39;;;94455779.85;;846069.98;333592284.5;653276276.97
01.235.622/0001-61;2023-09-01;2;71285426.43;616878.78;;;70668547.65;2501351224.31;1705120926.16;317087167.72;606818522.96;;73603069.64;707612165.84;;;;;;;;;319465985.89;;;;246965831.05;;;;229798481.21;;;;;;958155244.21;3524336.75;612344373.73;342286533.73;1859.85;2286630.07;;217839215.3;;;94455779.85;;846069.98;325549601.99;640979157.04
01.235.622/0001-61;2023-10-01;2;49604243.74;871049.15;;;48733194.59;2499034391.29;1700521460.9;320167758.14;606818522.96;;70120740.45;703414439.35;;;;;;;;;321601290.78;;;;247165831.05;;;;229745808.56;;;;;;974529786.77;3831800.79;620650886.06;350047099.92;1859.85;2408177.19;;204226501.96;;;94455779.85;;846069.98;320663253.97;622601642.8
01.235.622/0001-61;2023-11-01;1;50485221.51;480663.7;;;50004557.81;2489790426.89;1696367291.27;281500557.11;606818522.96;;104496407.32;703551803.88;;;;;;;;;316149974.58;;;;247165831.05;;;;230107329.99;;;;;;1004996194.41;3995345.08;646648906.19;354351943.14;1859.85;2302037.03;;206013731.18;;;94455779.85;;1935085.14;328554480.99;633262974.04
01.235.622/0001-61;2023-12-01;2;67501916.49;708289.36;;;66793627.13;2404157594.7;1668953866.16;330183474.12;599752093.35;;71413983.24;667604315.45;;;;;;;;;295160359.87;;;;209860705.4;;;;230182663.27;;;;;;929149247.58;3502311.25;762623491.81;163023444.52;60333770.57;2311118.05;;69623332.17;;;93835326.52;;1935085.14;325127107.4;553165739.85
01.356.517/0001-80;2023-01-01;1;52498868.56;457016.39;0;0;52041852.17;227948214.73;227948214.73;38963129.96;188985084.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;12958430.35;12137318.49;0;821111.86;132173954.35;0;0;604373.47;0;4385732.7;0;0;0;449735.36;137613795.88
01.356.517/0001-80;2023-02-01;1;52940569.31;553723.88;0;0;52386845.43;228017424.67;228017424.67;38963129.96;189054294.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;13196345;12372938.49;0;823406.51;130923954.35;0;0;604373.47;0;4460934.02;0;0;0;263971.82;136253233.66
01.356.517/0001-80;2023-03-01;1;58932068.48;401765.69;0;0;58530302.79;228033944.67;228033944.67;38963129.96;189070814.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;13116716.44;12282040.01;0;834676.43;129673954.35;0;0;604373.47;0;4540491.74;0;0;0;376298.66;135195118.22
01.356.517/0001-80;2023-04-01;1;63777544.38;460784.81;0;0;63316759.57;228076044.67;228076044.67;38963129.96;189112914.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;13349954.88;12503260.15;0;846694.73;128423954.35;0;0;604373.47;0;4620053.18;0;0;0;387790.02;134036171.02
01.356.517/0001-80;2023-05-01;1;68802357.99;538651.23;0;0;68263706.76;228162103.67;228162103.67;38979129.96;189182973.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;13378003.95;12517697.8;0;860306.15;127173954.35;0;0;604373.47;0;4644667.65;0;0;0;399262.88;132822258.35
01.356.517/0001-80;2023-06-01;1;73608932.33;575154.79;0;0;73033777.54;228391642.15;228391642.15;38979129.96;189412512.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;13374437.89;12476067.51;0;898370.38;125923954.35;0;0;604373.47;0;4726505.4;0;0;0;656798.28;131911631.5
01.356.517/0001-80;2023-07-01;1;72432845.53;476487.75;0;0;71956357.78;228441011.59;228441011.59;38979129.96;189461881.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;13278431.68;12399601.51;0;878830.17;149475688.87;0;0;604373.47;0;4824181.81;0;0;0;415620.08;155319864.23
01.356.517/0001-80;2023-08-01;1;75921080.47;496559.65;0;0;75424520.82;235185780.05;235185780.05;38979129.96;196206650.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;13394472.56;12411141.88;0;983330.68;148225688.87;0;0;5604373.47;0;4939944.97;0;0;0;420417.61;159190424.92
01.356.517/0001-80;2023-09-01;1;79580558.29;401801.05;0;0;79178757.24;235389581.7;235389581.7;38979129.96;196410451.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;13556665.02;12548164.82;0;1008500.2;146975688.87;0;0;4354373.47;0;5046258.62;0;0;0;420068.44;156796389.4
